title,category,date
威而鋼吃了沒用！美女專家曝「硬度、持久力」破功...1情況更傷身,健康,2021/01/05 22:23
米飯照吃也能瘦！　必知4大「澱粉友善減重法」,健康,2019/09/30 19:26
致癌蘇丹紅竄全台！吃「3類食物」代謝排毒　營養師激推,健康,2024/03/04 19:38
洗澡後別急穿衣服！　「12種疾病」照照鏡子會有大發現,健康,2018/05/11 23:25
疫情期間帶小孩看醫生「前、中、後這樣做」！,健康,2021/08/30 21:12
追女狂丟球...訊息卻愛回不回！他曝3原因「忽冷忽熱」這點出局了,健康,2021/03/23 20:35
發現後撐不到1年！14歲女肚子隆起竟是卵巢癌　醫：看就知麻煩了,健康,2023/05/22 21:44
你幾月生？研究：「X月份寶寶」學習力強　加上左撇子＝超聰明,健康,2018/12/17 20:25
「含洋蔥」可治療口腔潰瘍？　食藥署打臉：恐致黏膜受損,健康,2020/06/20 20:30
「心智飲食」助降低失智症風險　營養師揭5大營養特點！,健康,2018/11/20 21:01
隆乳、私密處整形　產後求診比例增高！,健康,2018/11/20 23:34
除了洗手戴口罩…醫狂推「3神招養好肺」：這時段一定要熟睡！,健康,2020/04/14 22:45
台灣飲食文化的縮影！　你我必知「熱炒店」的特色史,健康,2017/12/18 22:32
離島醫內外婦兒科全包　謝春福「陪昏迷病患搭船10小時」救命,健康,2018/02/28 20:08
他睡醒「GG骨折變黑茄」詭彎90度！醫一問原因驚呆了：沒遇過,健康,2021/12/15 19:32
減肥聖果「葡萄柚」　每天吃還有這些功效！,健康,2016/01/19 21:30
量體溫不用戳耳朵、夾溫度計！　「腋下貼片」休息睡覺都能測,健康,2020/10/05 22:01
肝癌高居國人癌症死因　遠離脂肪肝降低病變風險發生,健康,2022/05/25 21:48
藥物保存3迷思！存冰箱錯了　藥師勸：不要自行分裝放藥盒,健康,2023/10/07 19:08
她嚴重蛀牙「牙根變黑」拖到臉腫！再次就醫慘已「蜂窩性組織炎」,健康,2023/08/13 17:36
85歲以上長者「每4人有1人可能衰弱狀態」6項指標可在家評估,健康,2020/06/20 22:04
永遠講電話＆買衣服？懂「女人12個小劇場」＝100％收服她,健康,2018/06/28 20:31
「5種汗」恐是身體出問題了　中醫師：飄1體味小心糖尿病初期,健康,2023/08/10 19:11
打手槍速度快＝床上也快？她羞吐「2種人不一樣」：想出來出不來,健康,2022/11/21 19:38
99%病菌卡在鞋帶上！專家曝「2沾毒鞋款」進屋前必做消毒6步驟,健康,2021/01/25 22:01
法國嬰兒奶粉已出貨6萬罐　「8品項10批號」立即下架,健康,2017/12/11 21:03
男人為何不喜歡幫女友口愛？　性專家「突破盲點」這樣說,健康,2018/01/22 23:24
真愛就在螢幕裡！聊交友軟體耍「4大神招」遇天菜...你頭貼放啥？,健康,2018/09/28 23:25
準到爆！和12星座交往「哪裡最累」　OO情人想壞壞…那裡累炸了,健康,2019/06/05 21:28
5大星座「分手後別做朋友」！　天蠍愛忌妒、獅子拉不下臉,健康,2018/06/28 21:25
她激推「只用清水洗澡」網友吵翻！醫認證：是真的　只限這3種人,健康,2021/06/27 21:48
防私密處感染吃「4食物」！　婦產科醫推：蒜頭也有效,健康,2023/07/26 19:28
肚子脹…一吃秒吐光！她2週「瘦到變骷髏」剩25kg　醫嘆：第三期了,健康,2021/01/18 19:29
不敢上公廁！潔癖女屎忍3天「連屁都放不出」　醫嘆：第三期了,健康,2022/04/01 19:18
她肚子超脹！醫一劃…炸出「5KG食人花肉彈」纏滿血管　化驗結果曝,健康,2021/03/23 19:28
豆腐減肥夯爆！她實測5天「吃到飽」：褲頭鬆掉　一量體重驚呆了,健康,2019/09/09 20:28
冰山正悄悄崩解？　心肌梗塞三族群＋預防之道,健康,2016/01/19 20:30
日跑廁所20次！她差點「尿在遊覽車上」　從此不敢出遠門,健康,2019/03/08 22:27
全台急凍！醫曝「保暖NG行為」…加碼2招防寒：起床別馬上出被窩,健康,2021/01/09 18:26
不用餓肚子！「2週速瘦3kg」懶人法　專家強推這1杯：真的有效,健康,2020/09/14 19:28
比SARS更會傳染！家中5大族群「傳播力超強」　醫授3方法防範,健康,2021/01/25 19:28
蝦、雞翅超NG？踩「碳烤5地雷」恐中毒＋致癌　網友哭哭了,健康,2018/03/13 22:35
誰說愛情裡沒有對錯...「5大問題超NG」你也犯了？,健康,2017/11/08 22:30
學國外直播吃生蝦！20歲男爆吐狂拉　醫抽他血驚見「血液長滿菌」,健康,2022/03/08 21:16
柚子醫師被嗆！兒中耳炎惡化　恐龍媽控疏失：開藥沒強調一定要吃,健康,2019/04/13 20:40
嬤後腦勺摸到「拇指大凸起」拖半年　醫：是罕見腫瘤！,健康,2019/04/13 22:32
起床動作影響膝關節！醫曝「4動作」前一定要暖身…樓梯扶手別小看,健康,2020/10/05 19:20
「打疫苗前後必做」一張圖看懂！營養師苦勸：3食物要避開,健康,2021/06/21 19:29
冬天最怕變稻草頭！4類食材=護髮救星　爽吃堅果、豬腳,健康,2018/12/23 19:34
聽到快清醒！曖昧講「這3句話」＝只想玩玩...再多我愛你全是騙,健康,2020/03/29 21:26
回訊息超慢？　「他沒那麼喜歡妳」10大跡象！快醒醒吧,健康,2018/01/22 20:28
他愛愛高潮沒射精！醫解答：精液逆行了　4原因害「豆漿反芻」,健康,2022/07/24 22:07
瞬間冷感！讓人超想封鎖你的「傳訊息法」曝...5表情別亂傳,健康,2018/11/20 20:32
七夕激情「不想提早當爸媽」！5件事注意了　醫：太猛小心會骨折,健康,2023/08/21 21:04
秒溶肚子肥油！只要6動作…4週操出「激辣馬甲線」　川字肌其實不難練,健康,2020/06/27 22:29
高燒不退會燒壞腦？哪種退燒方式最好？破解「發燒常見6大疑問」,健康,2020/01/21 21:26
月經來這時瘦最快！3階段懂吃「血流超順不經痛」　終極菜單曝,健康,2021/12/15 21:38
獨／75顆石頭「塞爆他膀胱」！超驚悚畫面曝光…家屬傻：要怎麼尿尿,健康,2021/01/05 19:01
超準！從種5樣菜...測你過年前「哪方面有人生高潮」　,健康,2018/02/01 21:24
農藥殘留最多vs最乾淨蔬果！營養師詳解「清潔3關鍵」：皮不吃也要洗,健康,2022/03/23 20:09
準炸！6題目測「未來感情生活」選這答案=遠距離沒問題,健康,2019/04/06 21:31
5歲弟「鳥鳥壞掉了」！一脫褲就流膿　醫驚曝原因：清出好多垢,健康,2023/02/11 22:02
A型人少吃肉！「血型減肥法」菜單一次看　O型想瘦別碰這2種食物,健康,2021/12/26 19:21
宅家自煮防癌聖品！醫曝「味噌5大好處」：乳癌發生機率狂降26%,健康,2021/06/12 20:53
他總是想得比別人多！　跟「焦慮型」對象戀愛有4好處,健康,2017/03/28 21:30
諾貝爾生醫獎落C肝3學者！專家透露與台淵源...還有1人開會會寫詩,健康,2020/10/05 20:47
失眠害3後果！失智症風險增　醫證實：沒睡好真的會胖,健康,2022/11/21 21:16
他狂腹瀉「被誤診腸躁症」！醫檢查驚：癌王三期了　有3症狀注意,健康,2022/05/25 19:05
下面狂感染！她內診腿一開…「原始黑森林」整片炸出：媽說不能剪,健康,2023/04/28 20:12
跑步傷膝蓋？專家揭10年研究解答了　「洋蔥式磨損」害退化,健康,2020/12/26 21:28
吃火鍋愛點冬粉！25歲妹一個月胖3KG…營養師揭「爆雷3大原因」超母湯,健康,2020/03/14 21:28
科技海綿「2用法」會溶出毒！醫示警：傷腎又致癌　驚人成分曝,健康,2023/07/08 20:12
龍碰上桃花劫！12生肖「戀愛運」揭曉...狗：狂遇小人、爛人,健康,2020/03/29 20:26
霸氣神隊友！跟「5大星座」相處超有安全感　你朋友是嗎？,健康,2018/02/01 20:28
23歲男三酸甘油酯飆破6千！自揭吃蛋黃酥　醫一查2問題：只是引爆點,健康,2023/10/01 20:26
水果飯前or飯後吃？專家曝「關鍵時機」　1族群注意：小心血糖飆高,健康,2021/02/15 18:45
40歲業務爆汗「灌一碗綠豆湯」！隔天腦梗塞　醫嘆：3地雷都踩了,健康,2023/08/10 21:06
獨／強震後求愛！人妻淡回「地震都搖得比你久」　害他崩潰了,健康,2022/03/23 19:12
泌尿醫認證「割包皮5大好處」！不臭了更性福,健康,2023/08/13 19:42
四肢超瘦…腰部胖一圈！醫曝「偷肥族」5下場：疾病重症率超高,健康,2021/01/09 20:18
睡覺冷炸…「3保暖神器」恐怖地雷曝！專家警告這些人別用,健康,2021/12/26 22:18
一躺下就睡死是警訊！7題秒測「有沒有睡眠債」　醫親吐結果,健康,2023/05/22 21:42
6危險因素「容易結石」　醫：社經地位較高也影響,健康,2023/11/01 19:19
明年起「手搖飲要標總熱量」　營養師再籲落實「半糖是真的半糖」,健康,2020/10/05 19:30
下體癢爆！阿姨「燙熱水還抹鹽」：醃一下不會長黴菌　醫脫褲看傻了,健康,2020/12/26 19:28
術前做放療　有效提高直腸癌療效,健康,2014/05/03 17:24
胸痛、咳嗽都是「胃食道逆流」害的！醫教8徵兆檢測　還會併發癌症,健康,2021/01/25 20:27
飲食「123456」　吃得健康又快樂,健康,2014/05/03 15:42
4種泡湯方式超危險！嚴重恐造成心臟負擔　太餓、太飽都別泡,健康,2023/02/11 19:31
「4種菇菇」大解密！金針菇「超強功效」曝：消疲勞還可增強記憶,健康,2021/04/06 19:15
一分鐘手針灸法+6步驟手部運動　恢復食慾、解全身痠痛,健康,2017/12/03 20:35
情人節激戰！最危險3姿勢　男大生啪一聲…慘變「神奇海螺」了,健康,2023/02/14 20:08
毒物專家：吃「切好很久的西瓜」恐敗血症！2致病原因曝光,健康,2022/09/04 21:28
穿再多手腳依舊「冷吱吱」　3穴位不用再當冰山美人,健康,2016/01/19 22:40
如何緩解「偏頭痛」？　中西醫教你這6招,健康,2016/01/07 22:30
吃飯「先嗑這2樣」虐爆胰臟！專家一測嚇壞：血糖飆像雲霄飛車,健康,2023/11/01 21:24
80歲婦「吃維生素D」健骨！3個月後...心跳剩50下　醫：補錯了,健康,2022/09/04 20:36
明明看得見卻摸不到！？　原來是早發型失智「大腦皮質退化症」作祟,健康,2020/03/29 18:03
優酪乳熱熱喝能減肥？營養師：荒謬！做到「3點」才會瘦,健康,2017/12/03 21:31
超會花錢的5大敗金星座！　雙子愛換手機、射手狂砸錢旅遊,健康,2018/05/11 21:24
足弓筋膜被壓扁！　OL逛街當運動成「功能性扁平足」,健康,2018/02/28 22:32
大便完先別急著沖水！教你從「嗯嗯」形狀分辨身體好壞,健康,2018/02/01 22:17
新光捐600萬助重建！土耳其賑災愛心再添一筆　盼企業界響應,健康,2023/02/11 19:34
你的雪花牛不是雪花牛？營養師揭真相　熱量爆表「霜降也有假」,健康,2022/07/24 19:11
電風扇冷氣「別猛吹這6部位」！專家警告：恐拉肚子,健康,2021/09/13 22:32
一躺下就咳爆！30多歲男「肺淹在水裡」　醫嘆：要動不動的,健康,2023/07/26 20:18
一直覺得累！蒼白女突爆喘…醫見「肺整片白掉」傻眼：致死率90%,健康,2021/01/05 21:28
肛門長菜花！16歲嫩妹「童貞還在」…醫曝感染地點驚：那是病毒溫床,健康,2020/01/07 21:01
30公分有福了！「適用大GG」的5個害羞體位...你試過了嗎？,健康,2018/05/24 23:25
5分鐘要到LINE！專家「獨家手法」超羞曝光：她願意花時間在你身上,健康,2021/01/01 19:28
八二三砲戰「誤踩地雷」截肢渡餘生　北榮赴金門幫榮民修義肢,健康,2019/08/23 23:26
台中童綜合引進「超紫C光機器人」　照射14分鐘可殺99.99%病毒,健康,2020/02/19 19:39
小腹凸起當發胖！她經痛失眠驚見「囊腫塞爆子宮」...腫成籃球大,健康,2019/12/04 23:23
女友好易怒！ 男友快學「7種穴位按摩」趕走經前症候群,健康,2018/05/24 20:29
營養師激推「護肝菜單」！　吃4食物肝癌風險降,健康,2023/04/28 21:07
睡不著？超神「478呼吸法」號稱1分鐘入睡　美女醫也激推,健康,2021/11/23 22:08
不斷更新／湖北醫護再多5人染肺炎！北京新增5例...全球共327確診,健康,2020/01/21 23:15
女性風險更高！4原因釀心臟衰竭　醫苦勸：壓力別再悶心裡,健康,2021/06/27 18:25
「愛用嘴巴呼吸」4壞處！不只變醜　研究證實：影響性慾,健康,2023/06/13 20:14
醫警告「愛抽菸恐截肢」4症狀曝光！手腳發涼竟也是徵兆,健康,2021/12/15 20:22
鹹酥雞攤「最吸油食材」Top4！蔬菜是魔王　她推喝這1杯增代謝,健康,2022/05/30 19:42
催淚彈！「三色洋蔥」營養價值PK：含鈣量、維生素C最高都是它,健康,2021/04/06 21:13
一緊張就跑廁所！腹痛到「腸子像瘋狂打結」　醫解答：不是病,健康,2023/02/14 21:44
蚊子耳邊飛2原因「愛聞耳屎味」！　最容易被咬族群曝光,健康,2023/06/27 20:18
游泳到一半…國中妹「突中風」！醫搖頭：前幾天都熬夜,健康,2023/10/01 19:45
農委會：狂犬病動物試驗尚待評估,健康,2013/08/19 22:28
盤腿坐害「2部位」出問題！　醫嘆：肚子都變大了,健康,2023/02/11 18:26
從指甲看健康！「杵狀甲」恐是肺癌　10種症狀警訊一次看,健康,2021/12/09 19:28
他熱敷竟「火逼性紅斑」上身！醫示警恐釀皮膚癌　筆電也是元兇,健康,2023/12/24 21:51
醫破解「愛抖腳8大原因」！驚人好處一圖看：可提升專注力,健康,2022/04/06 21:14
連打電動3天！20多歲男「一開門突昏倒」　搶救5天差點沒命,健康,2023/08/13 20:12
和12星座交往「覺得心很累」原因　金牛固執、天蠍太敏感,健康,2018/01/22 21:24
春天氣喘、高血壓機率增！「喝芹菜汁、涼拌菠菜」3大神招舒緩,健康,2021/04/03 19:20
黃國倫打流感疫苗已成習慣！自揭起因於老婆威脅「差點回不了家」,健康,2023/11/01 20:56
馬鈴薯變綠=有毒？　食藥署：還是要看「生物鹼含量」,健康,2019/04/13 21:32
依賴3C產品很傷眼！舒緩眼睛疲勞　「20-20-20」護眼法則有一套,健康,2020/03/06 19:28
日研究：看大海能放鬆！專家曝「海洋療法」3步驟…秒退憂鬱情緒,健康,2020/10/05 20:20
胖子染疫死亡率高！靠6動作「刮油鏟肉」1週有感　教練勸：減肥救命,健康,2021/06/13 19:48
另一半公主病上身？「優越感」永遠換不回「真心愛」,健康,2018/01/22 22:14
女性友誼像「塑膠花」虛假脆弱？專家2點解析：沒那麼不可靠！,健康,2018/11/20 22:30
她嫌老公GG小又軟...一看就想吐！　女上位實測結果傻眼,健康,2017/12/03 23:28
喝咖啡會心悸、骨鬆？4大迷思一次解答　原來都跟它有關,健康,2021/08/31 20:25
交換名片別犯大忌！學會「6技巧」客戶秒愛上...指頭夾緊沒？,健康,2019/08/23 22:31
血染馬桶！醫驚見她「肛門滲腥臭黏液」　內診戳到爛肉…嘆氣了,健康,2021/12/02 19:42
醫一切膽囊竟爆出「整坨魚子醬」！　有3前兆注意了,健康,2023/02/01 20:12
蛋蛋為何涼涼的？女最想知「6個下體知識」男生還要Google,健康,2018/05/24 21:28
450萬↑台灣人夜間多尿！醫點名6原因　「睡前愛滑手機」恐增死亡率,健康,2022/11/20 22:02
騎車趕課車禍！女大生肚爆痛…醫見腸子「整副被甩飛」驚呆：完全沒撞到,健康,2020/04/14 20:18
中正紀念堂晚上變紅色！原來是因為這疾病「今明兩天限定點燈」,健康,2021/03/23 22:10
右下腹痛炸！他強忍1週過世　醫示警「2致命關鍵」別拖了,健康,2022/05/25 21:12
天冷「疼痛」老毛病狂犯！醫提「舒緩關鍵」：舊傷部位當心,健康,2022/02/21 23:06
