title,category,date,keys
哈瑪斯「褻瀆屍體」疑女兵扭曲慘死　以巴最新死傷人數出爐,國際,2023/10/07 22:48,扭曲 女兵 出爐 哈瑪斯 屍體
水上飛機墜河！機體突「急轉彎+旋轉」　6人歡慶跨年全數罹難,國際,2017/12/31 22:03,墜河 水 跨年 轉彎 飛機
人類17年抽2兆1500億噸地下水　「地球自轉軸」偏移78公分,國際,2023/06/27 22:38,地球 地下水 人類 公分 2兆1500億
1樓3歲童玩火！母逃生忘關門引「煙囪效應」　紐約公寓釀12死,國際,2017/12/30 21:32,童玩火 關門 母逃生忘 公寓 1樓
放任頭蝨寄生半年！4歲女童險遭吞噬「缺氧瀕死」　冷血媽被起訴,國際,2021/05/09 18:23,女童 寄生 起訴 缺氧 瀕死
大逆轉！紐約女公園散心遭5狼性侵　真相是她和醉父亂倫,國際,2016/02/27 21:58,公園 散心 ！ 大 亂倫
俄羅斯消防飛機土耳其南部出任務墜毀　機上8人喪生,國際,2021/08/14 23:38,土耳其 南部 喪生 飛機 消防
國際法院即將換屆　菲律賓指示駐聯合國代表：票投「中國法官」,國際,2020/11/09 19:02,法院 法官 國際 聯合國 中國
義大利副衛生部長臉書宣布：「我確診了」　意識到症狀早已自主隔離,國際,2020/03/14 22:14,副衛生部長 義大利 我 自主 臉書
菲律賓大學畢業典禮爆槍擊　前市長中彈「3人死亡」,國際,2022/07/24 20:06,中彈 大學 市長 死亡 爆槍擊
不斷更新／西班牙暴增6千例！　4月起入境南韓者一律隔離2周「費用自付」,國際,2020/03/29 18:00,不斷 西班牙 更新 南韓 自付
「奇怪名字一直在拿獎牌」　CNN主播揭：中華台北真相,國際,2021/08/11 23:04,名字 中華 主播 台北 真相
拜登呼籲通過「常識性涉槍械法律」　有效降低大規模槍擊案發生,國際,2022/05/25 22:58,法律 大規模 發生 有效 槍械
不滿氣候峰會各國承諾含糊　「環保少女」童貝里等將上街抗議,國際,2021/11/05 23:34,童貝里 環保 不滿 少女 國
烏克蘭「割地求和」最新民調曝光　專家分析俄羅斯會贏,國際,2022/06/30 20:14,割地 曝光 民調 求和 專家
快訊／印尼發生規模5.9地震　深度僅11公里「未發布海嘯警報」,國際,2023/02/11 18:01,海嘯 地震 發生 規模 發布
俄羅斯煙火倉庫爆炸　至少仍有12人失蹤,國際,2023/08/10 20:56,煙火 至少 爆炸 失蹤 倉庫
美國東南龍捲風大爆發…60場劇烈風暴橫掃9州　至少30死,國際,2020/04/14 22:46,龍捲風 風暴 美國 東南 州
阿富汗西部規模6.3強震　已14死78傷,國際,2023/10/07 20:39,阿富汗 西部 規模 強震 已
「尼爾之死」引發法國暴亂！170名警察遇襲　當局部屬4萬人力維安,國際,2023/06/29 23:36,維安 之 部屬 法國 人力
連續3年有日籍學者得諾貝爾　大隅良典獲2016年醫學獎,國際,2016/10/03 22:32,諾貝爾 大隅良典 日籍 連續 學者
研究：火星曾出現乾濕交替氣候　有利生命存在,國際,2023/08/10 23:51,火星 出現 生命 研究 氣候
科威特網紅影片呼籲：台灣有良好的醫療技術　「我們應該支持台灣加入WHO」,國際,2020/04/14 23:11,加入 我們 良好 醫療 網紅
瑞典蓋牌？懷疑自己感染政府不驗　只抽驗高危險族群,國際,2020/03/14 21:15,政府 高危險 自己 瑞典 族群
克里姆林宮：普丁認為芬蘭「結束軍事中立」是場錯誤,國際,2022/05/14 22:44,克里姆林宮 軍事 中立 場 錯誤
快訊／2架無人機攻擊克里姆林宮　俄羅斯稱：烏克蘭要暗殺普丁,國際,2023/05/03 20:22,克里姆林宮 ／2 烏克蘭 俄羅斯 暗殺
相撲橫綱日馬富士痛毆後輩住院2周　今年內將移送檢方,國際,2017/11/22 21:03,富士 檢方 相撲 今年 將
江蘇人闖舊金山好自由！　重建「華人彩虹聯盟」：讓周圍的人過更好,國際,2020/01/21 23:53,江蘇人 舊金山 華人 的 聯盟
新加坡賤警性侵少女逼口交　鞭15下再關18年！,國際,2016/02/04 22:57,新加坡 少女 逼口 性侵 賤
烏克蘭無人機突破防空　飛到距離莫斯科「只剩100公里」,國際,2023/02/28 23:27,公里 防空 莫斯科 烏克蘭 飛到
北約將與「印太4國」簽署雙邊合作　下一步就是在東京設辦事處,國際,2023/06/13 19:34,北約 印太 國 東京 辦事處
英國爆首例「Omicron患者病故」！首相強生急推第3劑疫苗接種,國際,2021/12/13 21:38,英國 首相 ！ 強生 omicron
澤倫斯基突襲式「出訪芬蘭」　與北歐5國領袖會談,國際,2023/05/03 19:30,出訪 北歐 國 領袖 芬蘭
菲利普親王出院了！高齡99歲「心臟手術」　住院28天歷年最久,國際,2021/03/16 19:28,親王 高齡 手術 心臟 歷年
東京澀谷站前汽車衝撞人群7傷　20多歲男被捕：轉錯方向,國際,2023/10/07 22:29,汽車 澀谷站 東京 方向 人群
一年租金3822萬！愛丁堡動物園受不了　考慮將大貓熊「送中」歸還,國際,2021/01/04 23:21,送中 租金 愛丁堡 受不了 考慮
陸戰隊死在喀布爾機場…下月就要當爸　母痛罵拜登「失智垃圾」,國際,2021/08/30 20:58,失智 機場 陸戰隊 喀布爾 拜登
蘇伊士運河又塞了！義大利油輪「引擎故障」卡河道　運管局急搶救,國際,2021/04/06 22:29,蘇伊士 運河 卡河道 義大利 急搶
美男自詡「把妹達人」　推「性侵合法化」想在台北聚會,國際,2016/02/04 22:59,台北 美男 合法化 自詡 聚會
2國限制日本入境！　菅義偉：尊重這幾國「極易感染」立場,國際,2020/02/07 20:21,國 立場 菅義偉 日本 感染
建築勞力10年短少100萬　  日本研發機器人蓋房子,國際,2018/06/01 22:54,房子 勞力 10年 機器人 100萬
聯準會主席鮑爾「被俄國人耍了」　和假澤倫斯基會談全球經濟,國際,2023/04/28 23:35,俄國人 主席 鮑爾 經濟 會談
少年持血衣淚控俄軍暴行！親眼見父親被射殺　他躺地裝死逃過死劫,國際,2022/05/14 18:28,俄軍 暴行 少年 躺地 ！
夏威夷93死「小鎮毀滅」！美國百年最致命野火　尋屍犬出動,國際,2023/08/13 17:42,夏威夷 尋屍犬 小鎮 出動 致命
快訊／新年來了！雪梨彩虹瀑布煙火秀　璀璨迎接2018,國際,2017/12/31 21:09,煙火秀 雪梨 迎接 璀璨 瀑布
日本櫻島「火山噴發」發布最高級警戒！碎石噴2.5公里遠　緊急疏散,國際,2022/07/24 23:01,火山 碎石噴 高級 櫻島 噴發
美股早盤「道瓊大漲600點」　三大指數全部強勢反彈,國際,2022/06/24 22:37,大漲 道瓊 美股 全部 大
京都驚傳遊客遭陌生男「幫你拍照」索討1000日圓　南禪寺貼公告,國際,2023/06/21 19:32,南禪寺 公告 京都 日圓 陌生男
研究：全球若開徵富豪稅　每年僅收2%也能進帳8兆元,國際,2023/10/24 20:25,元 進帳 研究 開徵 全球
白宮：G7力挺重建更好世界計畫　抗衡一帶一路,國際,2021/06/12 23:56,白宮 力挺 g7 世界 一路
巴黎奧運倒數一年　國際奧會宣布「不邀請俄羅斯、白俄羅斯」,國際,2023/07/26 22:40,白俄羅斯 國際 邀請 巴黎 奧運
熱辣辣「透明防護衣女護士」　爆紅後變身辣模！,國際,2020/06/20 20:38,護士 透明 ！ 防護 辣辣
穆勒報告「川普沒通俄」　《紐時》7大重點質疑：那幹嘛還說謊？,國際,2019/04/19 21:52,川普 《 穆勒 幹嘛 重點
李顯龍勸阻仍外遇！星國議長戀上已婚議員下台　在野議員也傳不倫,國際,2023/07/17 19:04,李顯龍 外遇 傳不倫 議長 在野
她被媽逼「一起驗孕」看到結果秒嚇壞！　曝6個月後現況：是男孩,國際,2021/01/16 18:45,男孩 一起 ！ 驗孕 嚇壞
不斷更新／紐約州長報告「首起死亡案例」出現！確診女子住院10天病逝,國際,2020/03/14 23:20,不斷 更新 病逝 住院 報告
結婚時被罵翻...世界第一對唐氏症夫妻　「用22年的愛反擊」,國際,2017/02/25 23:21,唐氏症 世界 愛 夫妻 第一
快訊／美國宣布制裁「普丁2位女兒」！　俄最大銀行也入列,國際,2022/04/06 23:44,宣布 銀行 女兒 美國 普丁
替川普付封口費又勒索貝佐斯　《國家詢問報》30億求售,國際,2019/04/19 21:48,勒索貝佐斯　 封口費 國家 川普 《
習近平APEC再會加拿大總理！他被夾中間潤滑　習伸手急叫翻譯,國際,2022/11/18 23:15,加拿大 伸手 翻譯 習近 總理
侏儒男騷擾15歲妹「要在生日弄妳」　入獄怕被霸凌僅輕判宵禁,國際,2017/11/16 21:27,生日 騷擾 侏儒 入獄 霸凌
沿地中海擴散！希臘女首例確診　義大利增至374例12死,國際,2020/02/26 21:20,地中海 義大利 ！ 確診 擴散
公車被劫持！20乘客淪人質　烏克蘭槍手：引爆炸彈一起死,國際,2020/07/21 19:52,公車 槍手 ！ 炸彈 引爆
關東50年來最大豪雨　「鬼怒川」潰堤10萬人撤離2失蹤,國際,2015/09/10 20:17,鬼怒川 關東 10萬 潰堤 撤離
上萬人都在找「這個布娃娃」！　母心碎貼文牽動網友心,國際,2016/06/08 20:37,母心碎 貼文 上萬 心 網友
歐盟區2022電動車銷售創紀錄　占新車銷量12.1%,國際,2023/02/01 21:08,電動車 車 12.1% 新 2022
買槍送兒聖誕禮物…釀高中遭血洗4死7傷　父母拒認罪下場慘了,國際,2021/12/05 22:26,高中 下場 血洗 聖誕 禮物
丹佛男自稱持續27年「母胎單身」　憤怒揚言殺光所有女性,國際,2019/05/02 21:59,女性 殺光 男 自稱 母胎
英國外交部警告：中國必須尊重「福克蘭群島主權」,國際,2022/02/08 19:40,英國 中國 福克蘭 群島 外交部
雪梨大學反性騷擾必修課　親熱前要先徵得同意,國際,2018/01/31 22:26,大學 同意 雪梨 親熱 徵得
APEC領袖峰會場邊敘舊　李顯龍po合照：很高興又見到張忠謀了,國際,2022/11/18 23:10,高興 李顯龍 張忠 見到 會場
莫德納疫苗「安全有效」　美國FDA最快18日批准緊急使用授權,國際,2020/12/15 23:58,莫德納 安全 有效 美國 緊急
10天擊殺3名IS頭目　利比亞出現替天行道的神秘狙擊手,國際,2016/02/04 22:03,替天行道 天 神秘 名 頭目
美軍極音速導彈飛行測試　再度失敗,國際,2022/06/30 22:22,美軍 飛行 音速 測試 導彈
欲捐救護車！消防局回「1台767萬」　他豪擲5千萬捐7輛：這是報恩,國際,2021/07/02 22:50,救護車 767萬 5千萬 報恩 豪擲
新南向受阻？　大馬傳黑函：別讓孩子到台灣求學,國際,2017/12/31 22:55,南向 孩子 大馬 求學 台灣
快訊／海嘯警報發了！海地規模7.2強震　預報有3公尺巨浪侵襲,國際,2021/08/14 22:18,海嘯 海地 公尺 快訊 預報
泰國情侶太猴急「上班躲倉庫做愛」　慘被工廠女同事偷拍PO網,國際,2023/05/13 18:08,泰國 做愛 上班 猴急 情侶
一上車就昏迷！老婆聽「汽車引擎聲」倒頭秒睡　崩潰夫狂po照笑翻,國際,2017/12/30 22:17,汽車 上車 ！ 倒頭 昏迷
西雅圖開學日停課　老師「集體罷工」要求加薪,國際,2015/09/10 20:55,西雅圖 開學日 加薪 要求 集體
快訊／菅義偉宣布：日本6月下旬將「提供台灣AZ疫苗」,國際,2021/06/02 22:53,菅義偉 下旬 宣布 疫苗 提供
南韓宣布預購1000萬劑國產疫苗！編2.4兆韓元增購明年9000萬劑疫苗,國際,2021/08/31 21:49,南韓 韓元 國產 宣布 1000萬
「受夠貪腐」移居德國變外送員　前阿富汗部長：職業無貴賤,國際,2021/08/30 21:15,阿富汗 貴賤 德國 外送員 部長
「自噬作用」如細胞回收車　開啟戰勝癌症新契機,國際,2016/10/03 23:14,回收車 戰勝 開啟 自噬 細胞
新加坡出門「強制戴口罩」！除了2種情況　違者直接罰6300,國際,2020/04/14 21:51,口罩 新加坡 ！ 直接 強制
快訊／波音737貨機「夏威夷墜海」　美國海岸警衛隊出動,國際,2021/07/02 22:37,墜海 海岸 夏威夷 美國 出動
狂打海洛因「血管爛光」…雙手發黑流膿　心碎母PO照：救救她,國際,2019/04/19 23:21,爛光 海洛因 心碎母 雙手 流膿
看守所淪新冠地獄！囚犯失控喊「救我」陷暴動　南韓法務部開罰了,國際,2021/01/01 18:40,地獄 南韓 我 法務部 ！
研究：彗星撞地球造成滅絕前　恐龍已出現衰退,國際,2021/07/02 23:21,彗星 造成 地球 恐龍 出現
印女拒嫁被潑硫酸毀容　走出陰霾成時尚服裝代言人,國際,2016/01/15 22:47,陰霾成 印女 代言人 時尚 走出
福特歐洲裁員3800人　因應電動車行業競爭加劇,國際,2023/02/14 23:17,電動車 福特 行業 加劇 裁員
快訊／川普明早召開「新冠肺炎」疫情記者會：大家都做得很好,國際,2020/02/26 21:38,新冠 大家 川普明 都 肺炎
阿富汗「戰神副總統」家中被搜出「1.6億現金」　還有15條金條,國際,2021/09/13 22:50,現金 阿富汗 金條 戰神 中
路透社分析：普丁防「瓦格納傭兵」老闆干政　出手扼殺影響力,國際,2023/02/14 20:20,路透社 干政 影響力 分析 老闆
米其林星級台式饗宴　聖保羅哎喲餐廳亮麗登場,國際,2023/08/21 20:50,米其林星級 登場 聖保羅 饗宴 餐廳
他外送2杯飲料...到定點發現在「荒蕪公墓」　嚇傻：誰點的舉手,國際,2021/05/09 19:39,公墓 定點 舉手 外 嚇傻
美最高將領：中國攻台門檻極高　且是嚴重戰略錯誤,國際,2023/09/18 22:48,高 門檻 美 中國 將領
快訊／福島核廢水排放時間出爐！　日媒：最快24日起排放,國際,2023/08/21 19:13,日媒 廢水 福島 出爐 時間
垃圾桶裡傳哭聲！清潔工打開驚見塑膠袋裝「沾血棄嬰」,國際,2020/01/07 20:33,清潔工 驚見 垃圾桶 傳哭聲 塑膠袋裝
快訊／又有國家元首確診！烏克蘭總統感染新冠　將自我隔離,國際,2020/11/09 23:46,元首 新冠　 自我 隔離 總統
北韓公主金與正慘遭降等！開嗆南韓發洩...他分析：影響力未減弱,國際,2021/01/25 19:10,北韓 南韓 影響力 分析 公主金
免費剪「金正恩」頭　和平髮廊等客人挑戰！網：是懲罰,國際,2018/07/16 19:48,金正恩 挑戰 髮廊 懲罰 免費
川普怨原油比水還便宜　美俄能源部罕見舉行電話會議　,國際,2020/04/02 23:13,川普怨 能源部 舉行 罕見 原油
英國首相強生防疫髮夾彎！　最快下周末禁大型集會,國際,2020/03/14 19:22,英國 大型 首相 強生 ！
快訊／海地西部發生規模7.2淺層強震！　深度僅10公里,國際,2021/08/14 20:53,海地 西部 發生 公里 規模
日本變得比韓國更加貧窮！　專家點出「關鍵原因」：日企正在衰退,國際,2022/07/24 18:10,原因 日企 韓國 正在 ！
重頭戲在國會！CNN預測「台灣將首次選出女性領導人」,國際,2016/01/15 20:46,領導人 國會 女性 選出 預測
10萬Delta病患灌爆「全美ICU病床」　醫師嘆：像第二次世界大戰,國際,2021/09/13 20:18,第二次世界大戰 10萬 美 醫師 病患
張忠謀APEC場邊會晤日首相岸田文雄　李顯龍開心po合照,國際,2022/11/18 22:59,張忠謀 岸田文雄 李顯龍 首相 開心
澳洲19歲青年弒母一家三口  員警：最恐怖犯罪現場！,國際,2018/07/16 20:23,現場 恐怖 員警 犯罪 澳洲
16歲足球小將「被埋119小時」獲救　露笑容問：今天星期幾了,國際,2023/02/11 21:31,星期幾 今天 小時 小將 足球
巴西總統暗示新冠疫情是「生化戰爭」：看哪個國家GDP成長最快,國際,2021/05/09 21:00,生化 成長 暗示 巴西 gdp
「世界之巔—胖美姐」出爐　菲國佳麗奪冠,國際,2017/11/16 22:53,美姐 世界 菲國 之 出爐
恐怕只能封城！Delta+變種株強襲　世衛俄代表警告：須採緊急措施,國際,2021/06/27 18:28,世衛俄 delta+ ！ 代表 城
「有人闖民宅！」美警接報案擊斃「嫌疑犯」...竟是惡作劇電話,國際,2017/12/30 23:41,民宅 美警 ！ 電話 竟是
伴屍同眠2年！擺10瓶香水掩臭味　婦稱「天使來信」：他們會復活,國際,2018/01/31 20:58,香水 天使 來信 ！ 他們
美國通膨續降溫　聯準會利率連10升後止步在望,國際,2023/06/13 22:41,美國 止步 通膨 在望 利率
快訊／日本鎖國了！禁止外國人入境　直到明年1月底為止,國際,2020/12/26 21:04,鎖國 外國人 禁止 為止 直到
